page,action,key,value,timestamp
Blood Pressure,save,,,1751465911182
Blood Pressure,save,,,1751465912197
Blood Pressure,opened sensor tab,,,1751465912558
submit,submit,,,1751465913901
submit,submit,,,1751465913902
speak text,Receieved text and level:Vitals received.normal,,,1751465918795
Jarvis speaking,Message: Vitals received. Stress level: normal,,,1751465918795
speak text,Receieved text and level:Enjoy the flight.  Call me if you need helpnormal,,,1751465939728
Jarvis speaking,Message: Enjoy the flight.  Call me if you need help Stress level: normal,,,1751465939728
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1751465962461
radio update,radio update asked,,,1751465962461
radio prompt,radio update prompt 2,,,1751465962461
speak text,Receieved text and level:Medical Emergency.  I recommend changing altitude to 1000 feet.normal,,,1751466016407
Jarvis speaking,Message: Medical Emergency.  I recommend changing altitude to 1000 feet. Stress level: normal,,,1751466016408
speak text,Receieved text and level:altitudehas been changed to1000normal,,,1751466032349
Jarvis speaking,Message: altitudehas been changed to1000 Stress level: normal,,,1751466032350
vitals prompt,log vitals prompted,,,1751466035498
vitals prompt,vitals_prompt 3,,,1751466035498
,user acknowledged vitals prompt,,,1751466038604
Blood Pressure,capture,,,1751466039445
Blood Pressure,keypad open,,,1751466040459
Blood Pressure,keypad press,2,2,1751466043012
Blood Pressure,keypad press,3,23,1751466043484
Blood Pressure,keypad press,6,236,1751466044085
Blood Pressure,keypad press,1,2361,1751466046148
Blood Pressure,keypad press,9,23619,1751466047847
Blood Pressure,keypad press,6,236196,1751466048350
Blood Pressure,show action buttons,,,1751466049052
Blood Pressure,keypad press,10,236196,1751466049053
speak text,"Receieved text and level:Acknowledged, proceeding to change altitudenormal",,,1751466049573
Blood Pressure,log,,,1751466050109
Blood Pressure,log,,,1751466050110
vitals prompt,auto off vitals prompt,,,1751466050498
Blood Pressure,log,,,1751466051130
map,selected helipad,,,1751466051453
Blood Pressure,save,,,1751466051709
Blood Pressure,save,,,1751466052726
Heart Rate,opened sensor tab,,,1751466053620
speak text,Receieved text and level:altitudehas been changed to1000normal,,,1751466054804
Jarvis speaking,Message: altitudehas been changed to1000 Stress level: normal,,,1751466054805
,,,,
Heart Rate,capture,,,1751466055324
Heart Rate,capture,,,1751466055325
Heart Rate,keypad open,,,1751466056344
Heart Rate,keypad press,2,2,1751466056950
Heart Rate,keypad press,3,23,1751466057357
map,selected helipad,,,1751466057361
Heart Rate,keypad press,2,232,1751466057733
Heart Rate,show action buttons,,,1751466058412
Heart Rate,keypad press,10,232,1751466058412
Heart Rate,log,,,1751466059308
Heart Rate,log,,,1751466059309
Heart Rate,log,,,1751466060323
Heart Rate,save,,,1751466061173
Heart Rate,save,,,1751466061174
Heart Rate,save,,,1751466062187
O₂ Saturation,opened sensor tab,,,1751466062580
O₂ Saturation,capture,,,1751466063469
O₂ Saturation,capture,,,1751466063469
O₂ Saturation,capture,,,1751466064483
O₂ Saturation,keypad open,,,1751466064483
O₂ Saturation,keypad press,1,1,1751466065084
O₂ Saturation,keypad press,11,10,1751466065806
O₂ Saturation,keypad press,11,100,1751466065981
O₂ Saturation,show action buttons,,,1751466066485
O₂ Saturation,keypad press,10,100,1751466066485
O₂ Saturation,log,,,1751466067726
O₂ Saturation,log,,,1751466068746
O₂ Saturation,save,,,1751466068877
O₂ Saturation,save,,,1751466068877
O₂ Saturation,save,,,1751466069896
submit,submit,,,1751466070780
Jarvis speaking,Message: Vitals received. Stress level: normal,,,1751466081297
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1751466102607
radio update,radio update asked,,,1751466102607
speak text,Receieved text and level:may Open the map?normal,,,1751466131805
Jarvis speaking,Message: may Open the map? Stress level: normal,,,1751466131805
speak text,Receieved text and level:Opening mapnormal,,,1751466135026
Jarvis speaking,Message: Opening map Stress level: normal,,,1751466135026
map,selected helipad,,,1751466135873
map,show map,,,1751466136378
inflight,displaying vitals prompt,,,1751466138037
vitals prompt,log vitals prompted,,,1751466138038
vitals prompt,vitals_prompt 4,,,1751466138038
,user acknowledged vitals prompt,,,1751466142435
O₂ Saturation,capture,,,1751466143196
O₂ Saturation,capture,,,1751466144210
O₂ Saturation,keypad open,,,1751466144211
O₂ Saturation,keypad press,1,1,1751466145012
O₂ Saturation,keypad press,11,10,1751466145875
O₂ Saturation,keypad press,11,100,1751466146027
O₂ Saturation,show action buttons,,,1751466146379
O₂ Saturation,keypad press,10,100,1751466146380
O₂ Saturation,log,,,1751466147356
O₂ Saturation,log,,,1751466148373
O₂ Saturation,save,,,1751466148611
O₂ Saturation,save,,,1751466148611
O₂ Saturation,save,,,1751466149629
Heart Rate,opened sensor tab,,,1751466149972
Heart Rate,capture,,,1751466150771
Heart Rate,capture,,,1751466151784
Heart Rate,keypad open,,,1751466151785
Heart Rate,keypad press,5,5,1751466152307
Heart Rate,keypad press,5,55,1751466152451
vitals prompt,auto off vitals prompt,,,1751466153038
Heart Rate,show action buttons,,,1751466153227
Heart Rate,keypad press,10,55,1751466153228
Heart Rate,log,,,1751466153828
Heart Rate,log,,,1751466154848
Heart Rate,save,,,1751466154916
Heart Rate,save,,,1751466154916
Heart Rate,save,,,1751466155929
Blood Pressure,opened sensor tab,,,1751466156364
Blood Pressure,capture,,,1751466157139
Blood Pressure,capture,,,1751466158156
Blood Pressure,keypad open,,,1751466158156
Blood Pressure,keypad press,1,1,1751466158780
Blood Pressure,keypad press,2,12,1751466159196
Blood Pressure,keypad press,11,120,1751466159843
Blood Pressure,keypad press,8,1208,1751466160435
Blood Pressure,keypad press,11,12080,1751466161355
Blood Pressure,show action buttons,,,1751466161867
Blood Pressure,log,,,1751466163107
Blood Pressure,log,,,1751466163107
Blood Pressure,log,,,1751466164121
Blood Pressure,save,,,1751466164676
Blood Pressure,save,,,1751466165694
submit,submit,,,1751466166964
submit,submit,,,1751466166965
speak text,Receieved text and level:Vitals received.normal,,,1751466170932
Jarvis speaking,Message: Vitals received. Stress level: normal,,,1751466170933
checklist,opened page,,,1751466171530
map,selected helipad,,,1751466172507
checklist,toggled checkbox,,,1751466179469
checklist,toggled checkbox,,,1751466180333
checklist,toggled checkbox,,,1751466181675
checklist,showing confirm button,,,1751466181675
,Controller Executing: click on confirm-button with value: undefined,,,1751466183919
landing-confirmation,opened page,,,1751466184052
landing-confirmation,showing helipad confirm,,,1751466184053
map,selected helipad,,,1751466185025
speak text,Receieved text and level:Touch panelnormal,,,1751466189652
Jarvis speaking,Message: Touch panel Stress level: normal,,,1751466189652
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1751466193805
radio update,radio update asked,,,1751466193805
radio prompt,radio update prompt 4,,,1751466193805
landing-confirmation,checkbox toggle,,,1751466195614
landing-confirmation,checkbox toggle,,,1751466198070
landing-confirmation,showing helipad ready,,,1751466198600
landing-confirmation,gave landing confirmation,,,1751466200331
landing-countdown,opened page,,,1751466200420
map,selected helipad,,,1751466201391
landing-countdown,countdown changed,,,1751466201433
landing-countdown,countdown changed,,,1751466202431
landing-countdown,countdown changed,,,1751466203422
landing-countdown,countdown changed,,,1751466204422
landing-countdown,countdown changed,,,1751466205424
landing-countdown,countdown changed,,,1751466206423
speak text,Receieved text and level:Landingnormal,,,1751466207217
Jarvis speaking,Message: Landing Stress level: normal,,,1751466207217
landing-countdown,countdown complete,,,1751466207425
landed,opened page,,,1751466207501
map,selected helipad,,,1751466208478
speak text,"Receieved text and level:Please, Answer the surveynormal",,,1751466220135
Jarvis speaking,"Message: Please, Answer the survey Stress level: normal",,,1751466220136
