page,action,key,value,timestamp
vitals prompt,log vitals prompted,,,1753724287339
vitals prompt,vitals_prompt 3,,,1753724287339
emergency,trying to change destination to19,,,1753724291113
,user acknowledged vitals prompt,,,1753724292243
Heart Rate,opened sensor tab,,,1753724292971
Heart Rate,capture,,,1753724294108
Heart Rate,capture,,,1753724294108
Heart Rate,capture,,,1753724295121
Heart Rate,keypad open,,,1753724295122
Heart Rate,keypad press,5,5,1753724295619
Heart Rate,keypad press,5,55,1753724295748
emergency,trying to change destination to19,,,1753724296123
Heart Rate,show action buttons,,,1753724296357
Heart Rate,keypad press,10,55,1753724296358
Heart Rate,log,,,1753724297075
Heart Rate,log,,,1753724298087
Heart Rate,save,,,1753724299164
Heart Rate,save,,,1753724300176
O₂ Saturation,opened sensor tab,,,1753724300332
emergency,trying to change destination to19,,,1753724301093
O₂ Saturation,capture,,,1753724301371
O₂ Saturation,capture,,,1753724301371
vitals prompt,auto off vitals prompt,,,1753724302340
O₂ Saturation,capture,,,1753724302388
O₂ Saturation,keypad open,,,1753724302388
O₂ Saturation,keypad press,1,1,1753724302987
O₂ Saturation,keypad press,11,10,1753724303501
O₂ Saturation,keypad press,11,100,1753724303643
O₂ Saturation,keypad press,10,100,1753724304011
O₂ Saturation,log,,,1753724304828
O₂ Saturation,log,,,1753724304829
O₂ Saturation,log,,,1753724305840
emergency,trying to change destination to19,,,1753724306112
O₂ Saturation,save,,,1753724306516
O₂ Saturation,save,,,1753724307529
Blood Pressure,opened sensor tab,,,1753724307851
Blood Pressure,capture,,,1753724308508
Blood Pressure,capture,,,1753724308508
Blood Pressure,capture,,,1753724309525
Blood Pressure,keypad open,,,1753724309526
Blood Pressure,keypad press,1,1,1753724310147
Blood Pressure,keypad press,2,12,1753724310404
Blood Pressure,keypad press,11,120,1753724310956
emergency,trying to change destination to19,,,1753724311121
Blood Pressure,keypad press,8,1208,1753724311283
Blood Pressure,keypad press,11,12080,1753724311707
Blood Pressure,show action buttons,,,1753724312451
Blood Pressure,keypad press,10,12080,1753724312452
Blood Pressure,log,,,1753724313403
Blood Pressure,log,,,1753724313404
Blood Pressure,log,,,1753724314416
Blood Pressure,save,,,1753724314772
Blood Pressure,save,,,1753724314773
Blood Pressure,save,,,1753724315793
emergency,trying to change destination to19,,,1753724316091
submit,submit,,,1753724316684
submit,submit,,,1753724316684
speak text,Receieved text and level:Vitals received and stable.normal,,,1753724320230
Jarvis speaking,Message: Vitals received and stable. Stress level: normal,,,1753724320230
emergency,trying to change destination to19,,,1753724321112
emergency,trying to change destination to19,,,1753724326090
emergency,trying to change destination to19,,,1753724331096
emergency,"show Weather Emergency Alert, hide map",,,1753724331096
map,hide map,,,1753724331096
Inflight,showing emergency: high Weather Emergency <strong>Severe turbulence detected.</strong><br>Prepare for emergency descent.,,,1753724331097
Jarvis speaking,Message: Emergency detected: Immediate landing is required. Attention Emergency detected Stress level: high,,,1753724331097
emergency,trying to change destination to19,,,1753724336119
Jarvis speaking,"Message: Got it, you want to make an emergency landing. Let me pull up the map to assist you with that Stress level: normal",,,1753724337647
map,show map,,,1753724338582
map,selected helipad,,,1753724338582
,,,,
map,selected helipad,,,1753724339683
map,set destination,,,1753724339683
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1753724341066
radio update,radio update asked,,,1753724341067
radio prompt,radio update prompt 4,,,1753724341067
emergency,trying to change destination to100,,,1753724343715
Jarvis speaking,Message: Opening map Stress level: normal,,,1753724344573
map,set destination,,,1753724345186
map,set destination,,,1753724345690
emergency,trying to change destination to19,,,1753724348741
map,selected helipad,,,1753724349432
map,set destination,,,1753724349685
map,changing helipad,,,1753724349684
map,changing helipad,,,1753724349685
map,hide map,,,1753724351488
emergency,trying to change destination to19,,,1753724353750
,,,,
,,,,
map,selected helipad,,,1753724358423
emergency,trying to change destination to100,,,1753724362452
,,,,
map,selected helipad,,,1753724364460
emergency,trying to change destination to100,,,1753724368510
emergency,trying to change destination to19,,,1753724373522
speak text,Receieved text and level:Opening mapnormal,,,1753724373948
map,selected helipad,,,1753724374467
map,show map,,,1753724374966
emergency,trying to change destination to19,,,1753724378504
emergency,trying to change destination to19,,,1753724383516
emergency,trying to change destination to19,,,1753724388523
emergency,trying to change destination to19,,,1753724393500
checklist,opened page,,,1753724393568
map,selected helipad,,,1753724394546
checklist,toggled checkbox,,,1753724398799
checklist,toggled checkbox,,,1753724400704
inflight,displaying vitals prompt,,,1753724400869
vitals prompt,log vitals prompted,,,1753724400869
vitals prompt,vitals_prompt 4,,,1753724400869
checklist,toggled checkbox,,,1753724402757
checklist,showing confirm button,,,1753724402757
,user acknowledged vitals prompt,,,1753724404356
,Controller Executing: click on confirm-button with value: undefined,,,1753724405241
checklist,confirm button clicked,,,1753724405241
landing-confirmation,showing helipad confirm,,,1753724405319
Heart Rate,opened sensor tab,,,1753724405628
Heart Rate,capture,,,1753724406132
Heart Rate,capture,,,1753724406132
map,selected helipad,,,1753724406308
Heart Rate,capture,,,1753724407145
Heart Rate,keypad open,,,1753724407146
Heart Rate,keypad press,5,5,1753724407636
Heart Rate,keypad press,5,55,1753724407772
Heart Rate,keypad press,10,55,1753724408252
Heart Rate,log,,,1753724410739
Heart Rate,log,,,1753724410739
Heart Rate,log,,,1753724411756
landing-confirmation,checkbox toggle,,,1753724412291
landing-confirmation,checkbox toggle,,,1753724412767
landing-confirmation,showing helipad ready,,,1753724414055
landing-confirmation,gave landing confirmation,,,1753724415554
landing-countdown,opened page,,,1753724415615
vitals prompt,auto off vitals prompt,,,1753724415870
map,selected helipad,,,1753724416598
landing-countdown,countdown changed,,,1753724416618
landing-countdown,countdown changed,,,1753724417619
speak text,"Receieved text and level:Acknowledge, begining Descentnormal",,,1753724418203
Jarvis speaking,"Message: Acknowledge, begining Descent Stress level: normal",,,1753724418203
landing-countdown,countdown changed,,,1753724418618
Heart Rate,save,,,1753724418964
Heart Rate,save,,,1753724418964
landing-countdown,countdown changed,,,1753724419616
landing-countdown,countdown changed,,,1753724420618
landing-countdown,countdown changed,,,1753724421618
landing-countdown,countdown complete,,,1753724422618
landed,opened page,,,1753724422686
map,selected helipad,,,1753724423675
