page,action,key,value,timestamp
Blood Pressure,log,,,1752761864380
Blood Pressure,save,,,1752761864721
Blood Pressure,save,,,1752761864721
Blood Pressure,save,,,1752761865740
submit,submit,,,1752761866208
submit,submit,,,1752761866208
emergency,trying to change destination to19,,,1752761866709
speak text,Receieved text and level:Vitals received.normal,,,1752761869649
Jarvis speaking,Message: Vitals received. Stress level: normal,,,1752761869649
emergency,trying to change destination to19,,,1752761871721
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1752761872635
radio update,radio update asked,,,1752761872636
radio prompt,radio update prompt 4,,,1752761872636
emergency,trying to change destination to19,,,1752761876698
speak text,Receieved text and level:May I show you the map?normal,,,1752761876748
Jarvis speaking,Message: May I show you the map? Stress level: normal,,,1752761876748
emergency,trying to change destination to19,,,1752761881712
Jarvis speaking,Message: Opening map Stress level: normal,,,1752761882073
map,selected helipad,,,1752761882671
map,selected helipad,,,1752761883187
emergency,trying to change destination to19,,,1752761886723
Inflight,showing emergency: high Weather Emergency <strong>Severe turbulence detected.</strong><br>Prepare for emergency descent.,,,1752761891706
Inflight,Weather emergency- emergnecy propmt displayed,,,1752761891705
Jarvis speaking,Message: Emergency detected: Immediate landing is required. Attention Emergency detected Stress level: high,,,1752761891706
emergency,trying to change destination to19,,,1752761896709
emergency,trying to change destination to19,,,1752761901723
speak text,Receieved text and level:Opening mapnormal,,,1752761902326
map,selected helipad,,,1752761903181
map,selected helipad,,,1752761903682
Jarvis speaking,"Message: Got it, you want to make an emergency landing. Let me pull up the map to assist you with that Stress level: normal",,,1752761906321
emergency,trying to change destination to19,,,1752761906708
map,selected helipad,,,1752761907190
,,,,
map,selected helipad,,,1752761908326
map,set destination,,,1752761908326
emergency,trying to change destination to100,,,1752761912403
speak text,Receieved text and level:Opening mapnormal,,,1752761915258
Jarvis speaking,Message: Opening map Stress level: normal,,,1752761915258
map,set destination,,,1752761915831
map,show map,,,1752761915830
map,set destination,,,1752761916342
emergency,trying to change destination to19,,,1752761917382
map,selected helipad,,,1752761918757
map,set destination,,,1752761918758
map,changing helipad,,,1752761920724
emergency,trying to change destination to19,,,1752761922393
map,hide map,,,1752761922413
,,,,
,,,,
map,selected helipad,,,1752761925004
,,,,
map,selected helipad,,,1752761926758
emergency,trying to change destination to100,,,1752761930820
inflight,displaying vitals prompt,,,1752761935336
vitals prompt,log vitals prompted,,,1752761935337
vitals prompt,vitals_prompt 4,,,1752761935337
emergency,trying to change destination to19,,,1752761935800
speak text,Receieved text and level:May I show you the map?normal,,,1752761936821
Jarvis speaking,Message: May I show you the map? Stress level: normal,,,1752761936821
speak text,Receieved text and level:Opening mapnormal,,,1752761940156
Jarvis speaking,Message: Opening map Stress level: normal,,,1752761940156
map,selected helipad,,,1752761940763
emergency,trying to change destination to19,,,1752761940812
,user acknowledged vitals prompt,,,1752761941265
map,show map,,,1752761941267
map,selected helipad,,,1752761941268
Blood Pressure,capture,,,1752761945007
Blood Pressure,capture,,,1752761945007
emergency,trying to change destination to19,,,1752761945820
Blood Pressure,capture,,,1752761946021
Blood Pressure,keypad press,1,1,1752761946807
Blood Pressure,keypad press,2,12,1752761947257
Blood Pressure,keypad press,11,120,1752761948144
Blood Pressure,keypad press,8,1208,1752761949368
Blood Pressure,keypad press,11,12080,1752761950055
vitals prompt,auto off vitals prompt,,,1752761950337
Blood Pressure,show action buttons,,,1752761950592
Blood Pressure,keypad press,10,12080,1752761950593
emergency,trying to change destination to19,,,1752761950803
checklist,opened page,,,1752761950885
Blood Pressure,log,,,1752761951609
Blood Pressure,log,,,1752761951609
map,selected helipad,,,1752761951866
Blood Pressure,save,,,1752761952511
Blood Pressure,save,,,1752761952513
Blood Pressure,log,,,1752761952628
Blood Pressure,save,,,1752761953337
Blood Pressure,save,,,1752761953338
Blood Pressure,save,,,1752761954351
speak text,Receieved text and level:Approaching destinationnormal,,,1752761955168
Jarvis speaking,Message: Approaching destination Stress level: normal,,,1752761955168
O₂ Saturation,opened sensor tab,,,1752761956183
O₂ Saturation,capture,,,1752761956897
O₂ Saturation,capture,,,1752761957911
O₂ Saturation,keypad open,,,1752761957911
O₂ Saturation,keypad press,1,1,1752761958616
O₂ Saturation,keypad press,11,10,1752761959401
O₂ Saturation,keypad press,11,100,1752761959607
O₂ Saturation,show action buttons,,,1752761960049
O₂ Saturation,keypad press,10,100,1752761960049
O₂ Saturation,log,,,1752761960815
O₂ Saturation,log,,,1752761960816
O₂ Saturation,log,,,1752761961828
O₂ Saturation,save,,,1752761962231
O₂ Saturation,save,,,1752761962232
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1752761962604
radio update,radio update asked,,,1752761962604
radio prompt,radio update prompt 5,,,1752761962605
O₂ Saturation,save,,,1752761963242
Heart Rate,opened sensor tab,,,1752761964624
Heart Rate,capture,,,1752761966015
Heart Rate,capture,,,1752761966016
Heart Rate,capture,,,1752761967032
Heart Rate,keypad open,,,1752761967032
Heart Rate,keypad press,5,5,1752761968000
Heart Rate,keypad press,5,55,1752761968175
Heart Rate,show action buttons,,,1752761968967
Heart Rate,keypad press,10,55,1752761968967
Heart Rate,log,,,1752761970193
Heart Rate,log,,,1752761971210
Heart Rate,save,,,1752761971681
Heart Rate,save,,,1752761971681
Heart Rate,save,,,1752761972696
submit,submit,,,1752761973536
submit,submit,,,1752761973536
speak text,"Receieved text and level:Please, Use the touch panel to landnormal",,,1752761975283
Jarvis speaking,"Message: Please, Use the touch panel to land Stress level: normal",,,1752761975283
checklist,toggled checkbox,,,1752761981170
checklist,toggled checkbox,,,1752761982400
checklist,toggled checkbox,,,1752761983706
checklist,showing confirm button,,,1752761983706
,Controller Executing: click on confirm-button with value: undefined,,,1752761985396
checklist,confirm button clicked,,,1752761985396
landing-confirmation,opened page,,,1752761985501
landing-confirmation,showing helipad confirm,,,1752761985502
map,selected helipad,,,1752761986474
landing-confirmation,checkbox toggle,,,1752761990913
landing-confirmation,checkbox toggle,,,1752761991584
landing-confirmation,showing helipad ready,,,1752761993046
landing-confirmation,gave landing confirmation,,,1752761995260
landing-countdown,opened page,,,1752761995331
map,selected helipad,,,1752761996307
landing-countdown,countdown changed,,,1752761996333
landing-countdown,countdown changed,,,1752761997331
landing-countdown,countdown changed,,,1752761998333
landing-countdown,countdown changed,,,1752761999333
landing-countdown,countdown changed,,,1752762000333
speak text,Receieved text and level:landingnormal,,,1752762001303
Jarvis speaking,Message: landing Stress level: normal,,,1752762001304
landing-countdown,countdown changed,,,1752762001333
landing-countdown,countdown complete,,,1752762002332
landed,opened page,,,1752762002412
map,selected helipad,,,1752762003387
index,opened page,,,1752762042589
map,selected helipad,,,1752762043516
map,selected helipad,,,1752762124400
