page,action,key,value,timestamp
emergency,trying to change destination to19,,,1752876691491
emergency,trying to change destination to19,,,1752876696508
emergency,trying to change destination to19,,,1752876701513
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1752876704339
radio update,radio update asked,,,1752876704340
radio prompt,radio update prompt 3,,,1752876704340
emergency,trying to change destination to19,,,1752876706523
speak text,Receieved text and level:Vitals received and stable.normal,,,1752876707558
Jarvis speaking,Message: Vitals received and stable. Stress level: normal,,,1752876707558
emergency,trying to change destination to19,,,1752876711505
emergency,trying to change destination to19,,,1752876716515
emergency,trying to change destination to19,,,1752876721525
emergency,trying to change destination to19,,,1752876726505
emergency,trying to change destination to19,,,1752876731516
emergency,trying to change destination to19,,,1752876736528
emergency,trying to change destination to19,,,1752876741504
speak text,Receieved text and level:Tell me How is the flight?normal,,,1752876744180
Jarvis speaking,Message: Tell me How is the flight? Stress level: normal,,,1752876744180
Inflight,Engine failure emergency- emergency propmt displayed,,,1752876746531
map,hide map,,,1752876746531
Jarvis speaking,Message: Emergency detected: Immediate landing is required. Attention Emergency detected Stress level: high,,,1752876746532
emergency,trying to change destination to19,,,1752876751498
emergency, (High) Emergency acknowledged,,,1752876752301
Jarvis speaking,Message:  I recommend landing at the Nearest helipad which is a commercial Helipad Hilton. Please confirm Helipa or select an alternative emergency landing site now. Stress level: high,,,1752876752302
,,,,
map,show map,,,1752876753411
map,selected helipad,,,1752876753411
map,set destination,,,1752876753927
emergency,trying to change destination to100,,,1752876757495
emergency,trying to change destination to19,,,1752876762475
map,set destination,,,1752876762483
map,selected helipad,,,1752876765395
map,hide map,,,1752876765396
emergency,trying to change destination to19,,,1752876767487
inflight,displaying vitals prompt,,,1752876769172
vitals prompt,log vitals prompted,,,1752876769173
vitals prompt,vitals_prompt 4,,,1752876769173
map,selected helipad,,,1752876770926
emergency,trying to change destination to19,,,1752876772497
speak text,"Receieved text and level:Got it, you want to make an emergency landing. Let me pull up the map to assist you with thatnormal",,,1752876773129
Jarvis speaking,"Message: Got it, you want to make an emergency landing. Let me pull up the map to assist you with that Stress level: normal",,,1752876773130
map,set destination,,,1752876773911
,,,,
map,set destination,,,1752876774975
map,set destination,,,1752876775480
emergency,trying to change destination to100,,,1752876779037
map,set destination,,,1752876779483
map,changing helipad,,,1752876779709
map,hide map,,,1752876781686
,,,,
,,,,
vitals prompt,auto off vitals prompt,,,1752876784173
map,selected helipad,,,1752876785011
,,,,
map,selected helipad,,,1752876787230
Inflight,emergency landing button pressed,,,1752876787847
,,,,
map,set destination,,,1752876788902
,,,,
,,,,
map,selected helipad,,,1752876793969
,,,,
emergency,trying to change destination to100,,,1752876795297
map,selected helipad,,,1752876797904
map,set destination,,,1752876797905
emergency,trying to change destination to19,,,1752876797937
checklist,opened page,,,1752876798037
map,selected helipad,,,1752876799015
checklist,toggled checkbox,,,1752876804351
checklist,toggled checkbox,,,1752876804820
checklist,toggled checkbox,,,1752876805315
checklist,showing confirm button,,,1752876805316
checklist,confirm button clicked,,,1752876805945
landing-confirmation,opened page,,,1752876806058
landing-confirmation,showing helipad confirm,,,1752876806058
map,selected helipad,,,1752876807036
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1752876809700
radio update,radio update asked,,,1752876809700
speak text,Receieved text and level:ready to landnormal,,,1752876812922
speak text,Receieved text and level:use touch panelnormal,,,1752876819907
Jarvis speaking,Message: use touch panel Stress level: normal,,,1752876819907
speak text,Receieved text and level:use touch panelnormal,,,1752876829210
Jarvis speaking,Message: use touch panel Stress level: normal,,,1752876829210
landing-confirmation,checkbox toggle,,,1752876831919
landing-confirmation,checkbox toggle,,,1752876832634
speak text,Receieved text and level:use touch panel to landnormal,,,1752876844354
Jarvis speaking,Message: use touch panel to land Stress level: normal,,,1752876844354
landing-confirmation,confirmed safe to land,,,1752876847599
landing-confirmation,showing helipad ready,,,1752876847600
landing-confirmation,gave landing confirmation,,,1752876850168
landing-countdown,opened page,,,1752876850242
map,selected helipad,,,1752876851216
landing-countdown,countdown changed,,,1752876851247
landing-countdown,countdown changed,,,1752876852246
landing-countdown,countdown changed,,,1752876853248
landing-countdown,countdown changed,,,1752876854249
landing-countdown,countdown changed,,,1752876855248
speak text,"Receieved text and level:Acknowledge, begining Descentnormal",,,1752876855566
Jarvis speaking,"Message: Acknowledge, begining Descent Stress level: normal",,,1752876855566
landing-countdown,countdown changed,,,1752876856243
landing-countdown,countdown complete,,,1752876857247
landed,opened page,,,1752876857318
map,selected helipad,,,1752876858296
