page,action,key,value,timestamp
emergency,trying to change destination to19,,,1752614053272
emergency,trying to change destination to19,,,1752614058254
Heart Rate,opened sensor tab,,,1752614061574
emergency,trying to change destination to19,,,1752614063261
Heart Rate,capture,,,1752614063521
Heart Rate,capture,,,1752614063521
Heart Rate,capture,,,1752614064536
Heart Rate,keypad open,,,1752614064537
Heart Rate,keypad press,5,5,1752614066500
Heart Rate,keypad press,5,55,1752614067950
emergency,trying to change destination to19,,,1752614068275
Heart Rate,keypad press,10,55,1752614069261
Heart Rate,log,,,1752614070921
Heart Rate,log,,,1752614071933
Heart Rate,save,,,1752614072666
Heart Rate,save,,,1752614072666
emergency,trying to change destination to19,,,1752614073251
Heart Rate,save,,,1752614073680
O₂ Saturation,opened sensor tab,,,1752614074854
O₂ Saturation,capture,,,1752614076189
O₂ Saturation,capture,,,1752614076190
O₂ Saturation,capture,,,1752614077201
O₂ Saturation,keypad open,,,1752614077201
O₂ Saturation,keypad press,1,1,1752614078249
emergency,trying to change destination to19,,,1752614078263
O₂ Saturation,keypad press,11,10,1752614079710
O₂ Saturation,keypad press,11,100,1752614080857
O₂ Saturation,show action buttons,,,1752614081909
O₂ Saturation,keypad press,10,100,1752614081910
O₂ Saturation,log,,,1752614083061
O₂ Saturation,log,,,1752614083062
emergency,trying to change destination to19,,,1752614083276
O₂ Saturation,log,,,1752614084080
O₂ Saturation,save,,,1752614084609
O₂ Saturation,save,,,1752614084609
O₂ Saturation,save,,,1752614085622
Blood Pressure,opened sensor tab,,,1752614087057
emergency,trying to change destination to19,,,1752614088282
Blood Pressure,capture,,,1752614088793
Blood Pressure,capture,,,1752614088793
Blood Pressure,capture,,,1752614089805
Blood Pressure,keypad open,,,1752614089805
Blood Pressure,keypad press,1,1,1752614090959
Blood Pressure,keypad press,2,12,1752614091884
Blood Pressure,keypad press,11,120,1752614093263
emergency,trying to change destination to19,,,1752614093262
Blood Pressure,keypad press,8,1208,1752614094307
Blood Pressure,keypad press,11,12080,1752614095336
Blood Pressure,show action buttons,,,1752614096388
Blood Pressure,keypad press,10,12080,1752614096389
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1752614097848
radio update,radio update asked,,,1752614097848
radio prompt,radio update prompt 3,,,1752614097848
Blood Pressure,log,,,1752614097925
Blood Pressure,log,,,1752614097926
emergency,trying to change destination to19,,,1752614098272
Blood Pressure,log,,,1752614098947
Blood Pressure,save,,,1752614099708
Blood Pressure,save,,,1752614100727
submit,submit,,,1752614101829
emergency,trying to change destination to19,,,1752614103282
speak text,Receieved text and level:Vitals received.normal,,,1752614107820
Jarvis speaking,Message: Vitals received. Stress level: normal,,,1752614107821
emergency,trying to change destination to19,,,1752614108259
emergency,trying to change destination to19,,,1752614113361
emergency,"show Engine Failure Alert, hide map",,,1752614113361
map,hide map,,,1752614113361
Inflight,showing emergency: high Engine Fire <div>Need to <strong>Land immediately</strong></div><br><div>Pick an emergency landing site</div>,,,1752614113363
Jarvis speaking,Message: Emergency detected: Immediate landing is required. Attention Emergency detected Stress level: high,,,1752614113363
emergency, (High) Emergency acknowledged,,,1752614117772
Jarvis speaking,Message:  I recommend landing at the Nearest helipad which is a commercial Helipad Hilton. Please confirm Helipa or select an alternative emergency landing site now. Stress level: high,,,1752614117773
,,,,
map,selected helipad,,,1752614118902
map,selected helipad,,,1752614119415
map,set destination,,,1752614119416
emergency,trying to change destination to100,,,1752614122963
map,hide map,,,1752614126430
emergency,trying to change destination to19,,,1752614127978
map,selected helipad,,,1752614129511
map,show map,,,1752614129511
map,set destination,,,1752614129512
emergency,trying to change destination to19,,,1752614132953
speak text,"Receieved text and level:Got it, you want to make an emergency landing. Let me pull up the map to assist you with thatnormal",,,1752614134337
Jarvis speaking,"Message: Got it, you want to make an emergency landing. Let me pull up the map to assist you with that Stress level: normal",,,1752614134337
map,selected helipad,,,1752614134910
,,,,
map,selected helipad,,,1752614136027
emergency,trying to change destination to100,,,1752614140122
speak text,Receieved text and level:Opening mapnormal,,,1752614141233
Jarvis speaking,Message: Opening map Stress level: normal,,,1752614141233
map,show map,,,1752614142042
map,set destination,,,1752614142043
map,show map,,,1752614142534
map,set destination,,,1752614144619
emergency,trying to change destination to19,,,1752614145102
map,set destination,,,1752614148823
emergency,trying to change destination to19,,,1752614150113
map,hide map,,,1752614152491
map,show map,,,1752614154974
emergency,trying to change destination to19,,,1752614155122
emergency,trying to change destination to19,,,1752614160102
emergency,trying to change destination to19,,,1752614165111
map,set destination,,,1752614165717
map,changing helipad,,,1752614165933
emergency,trying to change destination to19,,,1752614170132
map,hide map,,,1752614174628
emergency,trying to change destination to19,,,1752614175101
map,show map,,,1752614176952
map,set destination,,,1752614176952
emergency,trying to change destination to19,,,1752614180114
inflight,displaying vitals prompt,,,1752614181596
vitals prompt,vitals_prompt 4,,,1752614181597
,user acknowledged vitals prompt,,,1752614184749
emergency,trying to change destination to19,,,1752614185124
Heart Rate,opened sensor tab,,,1752614185806
speak text,Receieved text and level:Double tap and submitnormal,,,1752614187961
Jarvis speaking,Message: Double tap and submit Stress level: normal,,,1752614187962
Heart Rate,capture,,,1752614188181
Heart Rate,capture,,,1752614188181
Heart Rate,capture,,,1752614189194
Heart Rate,keypad open,,,1752614189194
Heart Rate,keypad press,2,2,1752614190076
emergency,trying to change destination to19,,,1752614190133
Heart Rate,keypad press,3,23,1752614190454
Heart Rate,keypad press,2,232,1752614190829
Heart Rate,show action buttons,,,1752614191509
Heart Rate,keypad press,10,232,1752614191509
Heart Rate,log,,,1752614192390
Heart Rate,log,,,1752614192391
Heart Rate,save,,,1752614193244
Heart Rate,save,,,1752614193245
Heart Rate,log,,,1752614193413
Heart Rate,save,,,1752614194429
Heart Rate,save,,,1752614194429
emergency,trying to change destination to19,,,1752614195111
Heart Rate,save,,,1752614195442
O₂ Saturation,opened sensor tab,,,1752614195886
vitals prompt,auto off vitals prompt,,,1752614196597
O₂ Saturation,capture,,,1752614196965
O₂ Saturation,capture,,,1752614196965
speak text,Receieved text and level:Choose new destinationnormal,,,1752614197266
Jarvis speaking,Message: Choose new destination Stress level: normal,,,1752614197266
O₂ Saturation,keypad open,,,1752614197981
O₂ Saturation,keypad press,1,1,1752614198740
O₂ Saturation,keypad press,11,10,1752614199412
O₂ Saturation,keypad press,11,100,1752614199644
O₂ Saturation,show action buttons,,,1752614200052
O₂ Saturation,keypad press,10,100,1752614200052
emergency,trying to change destination to19,,,1752614200122
O₂ Saturation,log,,,1752614201236
O₂ Saturation,log,,,1752614201237
O₂ Saturation,save,,,1752614202125
O₂ Saturation,log,,,1752614202248
speak text,"Receieved text and level:Got it, you want to make an emergency landing. Let me pull up the map to assist you with thatnormal",,,1752614202256
map,set destination,,,1752614203040
,,,,
Blood Pressure,opened sensor tab,,,1752614203316
map,selected helipad,,,1752614204116
map,set destination,,,1752614204116
Blood Pressure,capture,,,1752614204789
Blood Pressure,capture,,,1752614204789
Blood Pressure,capture,,,1752614205804
Blood Pressure,keypad open,,,1752614205804
Blood Pressure,keypad press,2,2,1752614206797
Blood Pressure,keypad press,3,23,1752614207213
Blood Pressure,keypad press,6,236,1752614207652
emergency,trying to change destination to100,,,1752614208190
speak text,Receieved text and level:Opening mapnormal,,,1752614209366
Blood Pressure,keypad press,1,2361,1752614210148
map,set destination,,,1752614210117
map,selected helipad,,,1752614210621
map,set destination,,,1752614210623
Blood Pressure,keypad press,9,23619,1752614211597
Blood Pressure,keypad press,6,236196,1752614212108
Blood Pressure,show action buttons,,,1752614212597
Blood Pressure,keypad press,10,236196,1752614212597
emergency,trying to change destination to19,,,1752614213203
Blood Pressure,log,,,1752614213956
Blood Pressure,log,,,1752614213956
Blood Pressure,log,,,1752614214976
Blood Pressure,save,,,1752614215292
Blood Pressure,save,,,1752614215292
Blood Pressure,save,,,1752614216306
emergency,trying to change destination to19,,,1752614218182
submit,submit,,,1752614218356
submit,submit,,,1752614218357
Blood Pressure,opened sensor tab,,,1752614219429
O₂ Saturation,opened sensor tab,,,1752614220644
O₂ Saturation,save,,,1752614221819
O₂ Saturation,save,,,1752614221820
O₂ Saturation,save,,,1752614222838
emergency,trying to change destination to19,,,1752614223195
submit,submit,,,1752614223325
submit,submit,,,1752614223325
speak text,Receieved text and level:Choose new destinationnormal,,,1752614226474
emergency,trying to change destination to19,,,1752614228205
map,selected helipad,,,1752614229931
map,set destination,,,1752614229931
map,changing helipad,,,1752614232979
emergency,trying to change destination to19,,,1752614233181
map,selected helipad,,,1752614236779
emergency,trying to change destination to19,,,1752614238191
map,selected helipad,,,1752614239962
map,set destination,,,1752614239962
map,changing helipad,,,1752614242672
emergency,trying to change destination to19,,,1752614243212
emergency,trying to change destination to19,,,1752614248183
map,selected helipad,,,1752614249171
map,set destination,,,1752614251112
map,changing helipad,,,1752614251269
map,set destination,,,1752614251270
emergency,trying to change destination to19,,,1752614253192
map,selected helipad,,,1752614257165
emergency,trying to change destination to19,,,1752614258201
map,selected helipad,,,1752614262852
map,set destination,,,1752614262852
emergency,trying to change destination to19,,,1752614263185
emergency,trying to change destination to19,,,1752614268190
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1752614268737
radio update,radio update asked,,,1752614268737
radio prompt,radio update prompt 4,,,1752614268737
map,set destination,,,1752614268627
map,hide map,,,1752614270206
speak text,Receieved text and level:Emory is closnormal,,,1752614271157
Jarvis speaking,Message: Emory is clos Stress level: normal,,,1752614271157
emergency,trying to change destination to19,,,1752614273202
,,,,
,,,,
map,selected helipad,,,1752614274488
,,,,
map,selected helipad,,,1752614276061
emergency,trying to change destination to100,,,1752614280090
emergency,trying to change destination to19,,,1752614285113
Heart Rate,opened sensor tab,,,1752614288642
Heart Rate,capture,,,1752614289626
Heart Rate,capture,,,1752614289626
emergency,trying to change destination to19,,,1752614290083
Heart Rate,capture,,,1752614290642
Heart Rate,keypad open,,,1752614290642
Heart Rate,keypad press,2,2,1752614291218
Heart Rate,keypad press,3,23,1752614291666
Heart Rate,keypad press,2,232,1752614292010
Heart Rate,show action buttons,,,1752614292682
Heart Rate,keypad press,10,232,1752614292682
speak text,Receieved text and level:Flying to Emorynormal,,,1752614293728
Jarvis speaking,Message: Flying to Emory Stress level: normal,,,1752614293729
Heart Rate,log,,,1752614294068
Heart Rate,save,,,1752614294946
Heart Rate,save,,,1752614294947
Heart Rate,log,,,1752614295087
emergency,trying to change destination to19,,,1752614295095
Heart Rate,save,,,1752614296505
Heart Rate,save,,,1752614296505
Heart Rate,save,,,1752614297520
O₂ Saturation,opened sensor tab,,,1752614298644
O₂ Saturation,capture,,,1752614299385
O₂ Saturation,capture,,,1752614299385
emergency,trying to change destination to19,,,1752614300110
O₂ Saturation,capture,,,1752614300400
O₂ Saturation,keypad open,,,1752614300401
O₂ Saturation,keypad press,1,1,1752614301089
Jarvis speaking,Message: Opening map Stress level: normal,,,1752614301045
map,selected helipad,,,1752614301568
O₂ Saturation,keypad press,11,10,1752614301714
O₂ Saturation,keypad press,11,100,1752614301906
map,selected helipad,,,1752614302102
O₂ Saturation,show action buttons,,,1752614302274
O₂ Saturation,keypad press,10,100,1752614302274
O₂ Saturation,log,,,1752614303146
O₂ Saturation,save,,,1752614303941
O₂ Saturation,save,,,1752614303941
O₂ Saturation,log,,,1752614304161
O₂ Saturation,save,,,1752614305058
O₂ Saturation,save,,,1752614305058
emergency,trying to change destination to19,,,1752614305086
O₂ Saturation,save,,,1752614306074
inflight,displaying vitals prompt,,,1752614306185
vitals prompt,log vitals prompted,,,1752614306185
vitals prompt,vitals_prompt 5,,,1752614306186
,user acknowledged vitals prompt,,,1752614306945
Blood Pressure,opened sensor tab,,,1752614307858
Blood Pressure,capture,,,1752614308777
Blood Pressure,capture,,,1752614308777
Blood Pressure,capture,,,1752614309789
Blood Pressure,keypad open,,,1752614309789
emergency,trying to change destination to19,,,1752614310093
Blood Pressure,keypad press,2,2,1752614310705
Blood Pressure,keypad press,3,23,1752614311627
Blood Pressure,keypad press,6,236,1752614312569
Blood Pressure,keypad press,1,2361,1752614313114
Blood Pressure,keypad press,9,23619,1752614314617
emergency,trying to change destination to19,,,1752614315083
Blood Pressure,keypad press,6,236196,1752614315577
Blood Pressure,show action buttons,,,1752614316714
Blood Pressure,keypad press,10,236196,1752614316714
Blood Pressure,log,,,1752614317505
Blood Pressure,log,,,1752614318521
Blood Pressure,save,,,1752614318851
Blood Pressure,save,,,1752614319869
emergency,trying to change destination to19,,,1752614320094
submit,submit,,,1752614320409
vitals prompt,auto off vitals prompt,,,1752614321187
emergency,trying to change destination to19,,,1752614325090
emergency,trying to change destination to19,,,1752614330112
emergency,trying to change destination to19,,,1752614335087
emergency,trying to change destination to19,,,1752614340094
emergency,trying to change destination to19,,,1752614345112
emergency,trying to change destination to19,,,1752614350085
emergency,trying to change destination to19,,,1752614355103
emergency,trying to change destination to19,,,1752614360111
speak text,Receieved text and level:Vitals receivednormal,,,1752614361430
Jarvis speaking,Message: Vitals received Stress level: normal,,,1752614361431
emergency,trying to change destination to19,,,1752614365085
emergency,trying to change destination to19,,,1752614370087
checklist,opened page,,,1752614370192
map,selected helipad,,,1752614371167
checklist,toggled checkbox,,,1752614372881
checklist,toggled checkbox,,,1752614376204
checklist,toggled checkbox,,,1752614377286
checklist,toggled checkbox,,,1752614378530
checklist,showing confirm button,,,1752614380338
checklist,confirm button clicked,,,1752614381311
landing-confirmation,opened page,,,1752614381409
landing-confirmation,showing helipad confirm,,,1752614381409
map,selected helipad,,,1752614382378
landing-confirmation,checkbox toggle,,,1752614384804
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1752614387780
radio prompt,radio update prompt 5,,,1752614387780
landing-confirmation,checkbox toggle,,,1752614390779
landing-confirmation,showing helipad ready,,,1752614391275
landing-confirmation,gave landing confirmation,,,1752614392871
landing-countdown,opened page,,,1752614392958
map,selected helipad,,,1752614393927
landing-countdown,countdown changed,,,1752614393969
landing-countdown,countdown changed,,,1752614394966
landing-countdown,countdown changed,,,1752614395962
landing-countdown,countdown changed,,,1752614396959
speak text,Receieved text and level:Landingnormal,,,1752614397599
Jarvis speaking,Message: Landing Stress level: normal,,,1752614397599
landing-countdown,countdown changed,,,1752614397960
landing-countdown,countdown changed,,,1752614398960
landing-countdown,countdown complete,,,1752614399959
landed,opened page,,,1752614400058
map,selected helipad,,,1752614401013
index,opened page,,,1752614427358
map,selected helipad,,,1752614428279
